layer,src0_name,n_tokens,top_k,n_expert,ids
9,"blk.9.ffn_up_exps.weight",1,8,232,81 5 46 9 63 107 182 98
9,"blk.9.ffn_down_exps.weight",1,8,232,81 5 46 9 63 107 182 98
10,"blk.10.ffn_gate_exps.weight",1,8,232,140 214 95 111 179 53 102 55
10,"blk.10.ffn_up_exps.weight",1,8,232,140 214 95 111 179 53 102 55
10,"blk.10.ffn_down_exps.weight",1,8,232,140 214 95 111 179 53 102 55
11,"blk.11.ffn_gate_exps.weight",1,8,232,125 63 161 59 131 144 173 90
11,"blk.11.ffn_up_exps.weight",1,8,232,125 63 161 59 131 144 173 90
11,"blk.11.ffn_down_exps.weight",1,8,232,125 63 161 59 131 144 173 90
12,"blk.12.ffn_gate_exps.weight",1,8,232,222 12 159 169 89 194 10 34
12,"blk.12.ffn_up_exps.weight",1,8,232,222 12 159 169 89 194 10 34
12,"blk.12.ffn_down_exps.weight",1,8,232,222 12 159 169 89 194 10 34
13,"blk.13.ffn_gate_exps.weight",1,8,232,111 53 84 24 228 224 88 144
13,"blk.13.ffn_up_exps.weight",1,8,232,111 53 84 24 228 224 88 144
13,"blk.13.ffn_down_exps.weight",1,8,232,111 53 84 24 228 224 88 144
14,"blk.14.ffn_gate_exps.weight",1,8,232,82 200 121 225 194 114 46 123
14,"blk.14.ffn_up_exps.weight",1,8,232,82 200 121 225 194 114 46 123
14,"blk.14.ffn_down_exps.weight",1,8,232,82 200 121 225 194 114 46 123
15,"blk.15.ffn_gate_exps.weight",1,8,232,158 230 55 192 44 25 201 21
15,"blk.15.ffn_up_exps.weight",1,8,232,158 230 55 192 44 25 201 21
15,"blk.15.ffn_down_exps.weight",1,8,232,158 230 55 192 44 25 201 21
16,"blk.16.ffn_gate_exps.weight",1,8,232,126 127 92 86 98 51 165 73
16,"blk.16.ffn_up_exps.weight",1,8,232,126 127 92 86 98 51 165 73
16,"blk.16.ffn_down_exps.weight",1,8,232,126 127 92 86 98 51 165 73
17,"blk.17.ffn_gate_exps.weight",1,8,232,102 1 229 180 105 63 11 159
17,"blk.17.ffn_up_exps.weight",1,8,232,102 1 229 180 105 63 11 159
17,"blk.17.ffn_down_exps.weight",1,8,232,102 1 229 180 105 63 11 159
18,"blk.18.ffn_gate_exps.weight",1,8,232,134 123 37 132 78 121 182 56
18,"blk.18.ffn_up_exps.weight",1,8,232,134 123 37 132 78 121 182 56
18,"blk.18.ffn_down_exps.weight",1,8,232,134 123 37 132 78 121 182 56
19,"blk.19.ffn_gate_exps.weight",1,8,232,157 99 164 205 137 85 117 35
19,"blk.19.ffn_up_exps.weight",1,8,232,157 99 164 205 137 85 117 35
19,"blk.19.ffn_down_exps.weight",1,8,232,157 99 164 205 137 85 117 35
20,"blk.20.ffn_gate_exps.weight",1,8,232,94 4 151 111 45 106 96 22
20,"blk.20.ffn_up_exps.weight",1,8,232,94 4 151 111 45 106 96 22
20,"blk.20.ffn_down_exps.weight",1,8,232,94 4 151 111 45 106 96 22
21,"blk.21.ffn_gate_exps.weight",1,8,232,68 188 153 127 43 211 110 169
21,"blk.21.ffn_up_exps.weight",1,8,232,68 188 153 127 43 211 110 169
21,"blk.21.ffn_down_exps.weight",1,8,232,68 188 153 127 43 211 110 169
22,"blk.22.ffn_gate_exps.weight",1,8,232,41 106 37 166 220 205 98 162
22,"blk.22.ffn_up_exps.weight",1,8,232,41 106 37 166 220 205 98 162
22,"blk.22.ffn_down_exps.weight",1,8,232,41 106 37 166 220 205 98 162
23,"blk.23.ffn_gate_exps.weight",1,8,232,58 220 202 91 102 145 205 14
23,"blk.23.ffn_up_exps.weight",1,8,232,58 220 202 91 102 145 205 14
23,"blk.23.ffn_down_exps.weight",1,8,232,58 220 202 91 102 145 205 14
24,"blk.24.ffn_gate_exps.weight",1,8,232,114 13 29 37 124 101 34 69
24,"blk.24.ffn_up_exps.weight",1,8,232,114 13 29 37 124 101 34 69
24,"blk.24.ffn_down_exps.weight",1,8,232,114 13 29 37 124 101 34 69
25,"blk.25.ffn_gate_exps.weight",1,8,232,112 111 17 117 195 103 33 130
25,"blk.25.ffn_up_exps.weight",1,8,232,112 111 17 117 195 103 33 130
25,"blk.25.ffn_down_exps.weight",1,8,232,112 111 17 117 195 103 33 130
26,"blk.26.ffn_gate_exps.weight",1,8,232,132 141 182 143 201 202 206 117
26,"blk.26.ffn_up_exps.weight",1,8,232,132 141 182 143 201 202 206 117
26,"blk.26.ffn_down_exps.weight",1,8,232,132 141 182 143 201 202 206 117
27,"blk.27.ffn_gate_exps.weight",1,8,232,199 177 35 79 29 111 184 87
27,"blk.27.ffn_up_exps.weight",1,8,232,199 177 35 79 29 111 184 87
27,"blk.27.ffn_down_exps.weight",1,8,232,199 177 35 79 29 111 184 87
0,"blk.0.ffn_gate_exps.weight",1,8,232,111 52 16 195 110 98 106 81
0,"blk.0.ffn_up_exps.weight",1,8,232,111 52 16 195 110 98 106 81
0,"blk.0.ffn_down_exps.weight",1,8,232,111 52 16 195 110 98 106 81
1,"blk.1.ffn_gate_exps.weight",1,8,232,23 231 121 47 15 197 176 216
1,"blk.1.ffn_up_exps.weight",1,8,232,23 231 121 47 15 197 176 216
1,"blk.1.ffn_down_exps.weight",1,8,232,23 231 121 47 15 197 176 216
2,"blk.2.ffn_gate_exps.weight",1,8,232,108 29 56 96 0 42 82 209
2,"blk.2.ffn_up_exps.weight",1,8,232,108 29 56 96 0 42 82 209
2,"blk.2.ffn_down_exps.weight",1,8,232,108 29 56 96 0 42 82 209
3,"blk.3.ffn_gate_exps.weight",1,8,232,92 72 231 81 67 10 13 59
3,"blk.3.ffn_up_exps.weight",1,8,232,92 72 231 81 67 10 13 59
3,"blk.3.ffn_down_exps.weight",1,8,232,92 72 231 81 67 10 13 59
4,"blk.4.ffn_gate_exps.weight",1,8,232,29 194 117 58 12 27 9 33
4,"blk.4.ffn_up_exps.weight",1,8,232,29 194 117 58 12 27 9 33
4,"blk.4.ffn_down_exps.weight",1,8,232,29 194 117 58 12 27 9 33
5,"blk.5.ffn_gate_exps.weight",1,8,232,157 41 176 42 136 223 33 163
5,"blk.5.ffn_up_exps.weight",1,8,232,157 41 176 42 136 223 33 163
5,"blk.5.ffn_down_exps.weight",1,8,232,157 41 176 42 136 223 33 163
6,"blk.6.ffn_gate_exps.weight",1,8,232,184 89 37 64 175 138 21 220
6,"blk.6.ffn_up_exps.weight",1,8,232,184 89 37 64 175 138 21 220
6,"blk.6.ffn_down_exps.weight",1,8,232,184 89 37 64 175 138 21 220
7,"blk.7.ffn_gate_exps.weight",1,8,232,110 176 112 94 115 3 128 30
7,"blk.7.ffn_up_exps.weight",1,8,232,110 176 112 94 115 3 128 30
7,"blk.7.ffn_down_exps.weight",1,8,232,110 176 112 94 115 3 128 30
8,"blk.8.ffn_gate_exps.weight",1,8,232,94 166 226 63 130 170 164 18
8,"blk.8.ffn_up_exps.weight",1,8,232,94 166 226 63 130 170 164 18
8,"blk.8.ffn_down_exps.weight",1,8,232,94 166 226 63 130 170 164 18
9,"blk.9.ffn_gate_exps.weight",1,8,232,112 62 81 202 87 70 98 9
9,"blk.9.ffn_up_exps.weight",1,8,232,112 62 81 202 87 70 98 9
9,"blk.9.ffn_down_exps.weight",1,8,232,112 62 81 202 87 70 98 9
10,"blk.10.ffn_gate_exps.weight",1,8,232,92 83 42 93 189 12 147 69
10,"blk.10.ffn_up_exps.weight",1,8,232,92 83 42 93 189 12 147 69
10,"blk.10.ffn_down_exps.weight",1,8,232,92 83 42 93 189 12 147 69
11,"blk.11.ffn_gate_exps.weight",1,8,232,117 191 133 105 134 165 65 35
11,"blk.11.ffn_up_exps.weight",1,8,232,117 191 133 105 134 165 65 35
11,"blk.11.ffn_down_exps.weight",1,8,232,117 191 133 105 134 165 65 35
12,"blk.12.ffn_gate_exps.weight",1,8,232,195 119 94 198 203 202 169 125
12,"blk.12.ffn_up_exps.weight",1,8,232,195 119 94 198 203 202 169 125
12,"blk.12.ffn_down_exps.weight",1,8,232,195 119 94 198 203 202 169 125
13,"blk.13.ffn_gate_exps.weight",1,8,232,47 149 63 146 77 76 14 123
13,"blk.13.ffn_up_exps.weight",1,8,232,47 149 63 146 77 76 14 123
13,"blk.13.ffn_down_exps.weight",1,8,232,47 149 63 146 77 76 14 123
14,"blk.14.ffn_gate_exps.weight",1,8,232,99 179 158 167 84 148 58 120
14,"blk.14.ffn_up_exps.weight",1,8,232,99 179 158 167 84 148 58 120
14,"blk.14.ffn_down_exps.weight",1,8,232,99 179 158 167 84 148 58 120
15,"blk.15.ffn_gate_exps.weight",1,8,232,142 148 161 116 18 204 171 182
15,"blk.15.ffn_up_exps.weight",1,8,232,142 148 161 116 18 204 171 182
15,"blk.15.ffn_down_exps.weight",1,8,232,142 148 161 116 18 204 171 182
16,"blk.16.ffn_gate_exps.weight",1,8,232,191 5 62 97 147 166 114 60
16,"blk.16.ffn_up_exps.weight",1,8,232,191 5 62 97 147 166 114 60
16,"blk.16.ffn_down_exps.weight",1,8,232,191 5 62 97 147 166 114 60
17,"blk.17.ffn_gate_exps.weight",1,8,232,23 117 158 99 55 124 94 126
17,"blk.17.ffn_up_exps.weight",1,8,232,23 117 158 99 55 124 94 126
17,"blk.17.ffn_down_exps.weight",1,8,232,23 117 158 99 55 124 94 126
18,"blk.18.ffn_gate_exps.weight",1,8,232,174 131 202 207 24 148 33 209
18,"blk.18.ffn_up_exps.weight",1,8,232,174 131 202 207 24 148 33 209
18,"blk.18.ffn_down_exps.weight",1,8,232,174 131 202 207 24 148 33 209
19,"blk.19.ffn_gate_exps.weight",1,8,232,39 197 48 92 43 214 60 153
19,"blk.19.ffn_up_exps.weight",1,8,232,39 197 48 92 43 214 60 153
19,"blk.19.ffn_down_exps.weight",1,8,232,39 197 48 92 43 214 60 153
20,"blk.20.ffn_gate_exps.weight",1,8,232,39 20 73 130 165 166 155 79
20,"blk.20.ffn_up_exps.weight",1,8,232,39 20 73 130 165 166 155 79
20,"blk.20.ffn_down_exps.weight",1,8,232,39 20 73 130 165 166 155 79
21,"blk.21.ffn_gate_exps.weight",1,8,232,42 198 11 205 168 89 30 188
21,"blk.21.ffn_up_exps.weight",1,8,232,42 198 11 205 168 89 30 188
21,"blk.21.ffn_down_exps.weight",1,8,232,42 198 11 205 168 89 30 188
22,"blk.22.ffn_gate_exps.weight",1,8,232,191 38 41 102 99 94 205 110
22,"blk.22.ffn_up_exps.weight",1,8,232,191 38 41 102 99 94 205 110
22,"blk.22.ffn_down_exps.weight",1,8,232,191 38 41 102 99 94 205 110
23,"blk.23.ffn_gate_exps.weight",1,8,232,102 0 58 30 231 181 71 220
23,"blk.23.ffn_up_exps.weight",1,8,232,102 0 58 30 231 181 71 220
23,"blk.23.ffn_down_exps.weight",1,8,232,102 0 58 30 231 181 71 220
24,"blk.24.ffn_gate_exps.weight",1,8,232,37 172 143 167 78 175 214 40
24,"blk.24.ffn_up_exps.weight",1,8,232,37 172 143 167 78 175 214 40
24,"blk.24.ffn_down_exps.weight",1,8,232,37 172 143 167 78 175 214 40
25,"blk.25.ffn_gate_exps.weight",1,8,232,31 102 112 110 171 231 151 180
25,"blk.25.ffn_up_exps.weight",1,8,232,31 102 112 110 171 231 151 180
25,"blk.25.ffn_down_exps.weight",1,8,232,31 102 112 110 171 231 151 180
26,"blk.26.ffn_gate_exps.weight",1,8,232,132 184 182 141 140 91 72 159
26,"blk.26.ffn_up_exps.weight",1,8,232,132 184 182 141 140 91 72 159
26,"blk.26.ffn_down_exps.weight",1,8,232,132 184 182 141 140 91 72 159
27,"blk.27.ffn_gate_exps.weight",1,8,232,106 29 177 202 75 161 87 54
27,"blk.27.ffn_up_exps.weight",1,8,232,106 29 177 202 75 161 87 54
27,"blk.27.ffn_down_exps.weight",1,8,232,106 29 177 202 75 161 87 54
0,"blk.0.ffn_gate_exps.weight",1,8,232,73 21 209 39 190 196 54 189
0,"blk.0.ffn_up_exps.weight",1,8,232,73 21 209 39 190 196 54 189
0,"blk.0.ffn_down_exps.weight",1,8,232,73 21 209 39 190 196 54 189
1,"blk.1.ffn_gate_exps.weight",1,8,232,93 83 25 43 71 133 85 81
1,"blk.1.ffn_up_exps.weight",1,8,232,93 83 25 43 71 133 85 81
1,"blk.1.ffn_down_exps.weight",1,8,232,93 83 25 43 71 133 85 81
2,"blk.2.ffn_gate_exps.weight",1,8,232,48 87 124 205 100 212 193 25
2,"blk.2.ffn_up_exps.weight",1,8,232,48 87 124 205 100 212 193 25
2,"blk.2.ffn_down_exps.weight",1,8,232,48 87 124 205 100 212 193 25
3,"blk.3.ffn_gate_exps.weight",1,8,232,77 192 131 194 151 215 108 106
3,"blk.3.ffn_up_exps.weight",1,8,232,77 192 131 194 151 215 108 106
3,"blk.3.ffn_down_exps.weight",1,8,232,77 192 131 194 151 215 108 106
4,"blk.4.ffn_gate_exps.weight",1,8,232,149 110 18 56 53 4 199 223
4,"blk.4.ffn_up_exps.weight",1,8,232,149 110 18 56 53 4 199 223
4,"blk.4.ffn_down_exps.weight",1,8,232,149 110 18 56 53 4 199 223
5,"blk.5.ffn_gate_exps.weight",1,8,232,146 45 24 25 111 34 223 158
5,"blk.5.ffn_up_exps.weight",1,8,232,146 45 24 25 111 34 223 158
5,"blk.5.ffn_down_exps.weight",1,8,232,146 45 24 25 111 34 223 158
6,"blk.6.ffn_gate_exps.weight",1,8,232,52 66 112 58 83 127 152 13
6,"blk.6.ffn_up_exps.weight",1,8,232,52 66 112 58 83 127 152 13
6,"blk.6.ffn_down_exps.weight",1,8,232,52 66 112 58 83 127 152 13
7,"blk.7.ffn_gate_exps.weight",1,8,232,142 194 61 77 91 10 195 5
7,"blk.7.ffn_up_exps.weight",1,8,232,142 194 61 77 91 10 195 5
7,"blk.7.ffn_down_exps.weight",1,8,232,142 194 61 77 91 10 195 5
8,"blk.8.ffn_gate_exps.weight",1,8,232,175 36 128 206 54 139 202 105
8,"blk.8.ffn_up_exps.weight",1,8,232,175 36 128 206 54 139 202 105
8,"blk.8.ffn_down_exps.weight",1,8,232,175 36 128 206 54 139 202 105
9,"blk.9.ffn_gate_exps.weight",1,8,232,133 81 162 63 21 151 121 71
9,"blk.9.ffn_up_exps.weight",1,8,232,133 81 162 63 21 151 121 71
9,"blk.9.ffn_down_exps.weight",1,8,232,133 81 162 63 21 151 121 71
10,"blk.10.ffn_gate_exps.weight",1,8,232,214 115 34 107 172 113 72 111
10,"blk.10.ffn_up_exps.weight",1,8,232,214 115 34 107 172 113 72 111
10,"blk.10.ffn_down_exps.weight",1,8,232,214 115 34 107 172 113 72 111
11,"blk.11.ffn_gate_exps.weight",1,8,232,94 144 59 44 51 131 104 114
11,"blk.11.ffn_up_exps.weight",1,8,232,94 144 59 44 51 131 104 114
11,"blk.11.ffn_down_exps.weight",1,8,232,94 144 59 44 51 131 104 114
12,"blk.12.ffn_gate_exps.weight",1,8,232,169 75 21 144 187 59 12 194
12,"blk.12.ffn_up_exps.weight",1,8,232,169 75 21 144 187 59 12 194
12,"blk.12.ffn_down_exps.weight",1,8,232,169 75 21 144 187 59 12 194
13,"blk.13.ffn_gate_exps.weight",1,8,232,158 123 147 50 94 56 12 140
13,"blk.13.ffn_up_exps.weight",1,8,232,158 123 147 50 94 56 12 140
13,"blk.13.ffn_down_exps.weight",1,8,232,158 123 147 50 94 56 12 140
14,"blk.14.ffn_gate_exps.weight",1,8,232,82 85 121 129 195 206 203 225
14,"blk.14.ffn_up_exps.weight",1,8,232,82 85 121 129 195 206 203 225
14,"blk.14.ffn_down_exps.weight",1,8,232,82 85 121 129 195 206 203 225
15,"blk.15.ffn_gate_exps.weight",1,8,232,55 59 194 220 17 228 204 102
15,"blk.15.ffn_up_exps.weight",1,8,232,55 59 194 220 17 228 204 102
15,"blk.15.ffn_down_exps.weight",1,8,232,55 59 194 220 17 228 204 102
16,"blk.16.ffn_gate_exps.weight",1,8,232,8 61 139 110 230 153 208 98
16,"blk.16.ffn_up_exps.weight",1,8,232,8 61 139 110 230 153 208 98
16,"blk.16.ffn_down_exps.weight",1,8,232,8 61 139 110 230 153 208 98
17,"blk.17.ffn_gate_exps.weight",1,8,232,214 173 229 159 219 19 1 213
17,"blk.17.ffn_up_exps.weight",1,8,232,214 173 229 159 219 19 1 213
17,"blk.17.ffn_down_exps.weight",1,8,232,214 173 229 159 219 19 1 213
18,"blk.18.ffn_gate_exps.weight",1,8,232,177 223 64 193 228 182 186 227
18,"blk.18.ffn_up_exps.weight",1,8,232,177 223 64 193 228 182 186 227
18,"blk.18.ffn_down_exps.weight",1,8,232,177 223 64 193 228 182 186 227
19,"blk.19.ffn_gate_exps.weight",1,8,232,157 35 23 99 204 77 206 137
19,"blk.19.ffn_up_exps.weight",1,8,232,157 35 23 99 204 77 206 137
19,"blk.19.ffn_down_exps.weight",1,8,232,157 35 23 99 204 77 206 137
20,"blk.20.ffn_gate_exps.weight",1,8,232,106 16 164 147 137 180 96 97
20,"blk.20.ffn_up_exps.weight",1,8,232,106 16 164 147 137 180 96 97
20,"blk.20.ffn_down_exps.weight",1,8,232,106 16 164 147 137 180 96 97
21,"blk.21.ffn_gate_exps.weight",1,8,232,214 153 127 122 66 68 36 121
21,"blk.21.ffn_up_exps.weight",1,8,232,214 153 127 122 66 68 36 121
21,"blk.21.ffn_down_exps.weight",1,8,232,214 153 127 122 66 68 36 121
22,"blk.22.ffn_gate_exps.weight",1,8,232,222 40 84 117 91 141 175 55
22,"blk.22.ffn_up_exps.weight",1,8,232,222 40 84 117 91 141 175 55
22,"blk.22.ffn_down_exps.weight",1,8,232,222 40 84 117 91 141 175 55
23,"blk.23.ffn_gate_exps.weight",1,8,232,213 23 3 100 57 122 61 83
23,"blk.23.ffn_up_exps.weight",1,8,232,213 23 3 100 57 122 61 83
23,"blk.23.ffn_down_exps.weight",1,8,232,213 23 3 100 57 122 61 83
24,"blk.24.ffn_gate_exps.weight",1,8,232,78 83 90 81 119 194 219 114
24,"blk.24.ffn_up_exps.weight",1,8,232,78 83 90 81 119 194 219 114
24,"blk.24.ffn_down_exps.weight",1,8,232,78 83 90 81 119 194 219 114
25,"blk.25.ffn_gate_exps.weight",1,8,232,76 70 185 224 124 118 210 59
25,"blk.25.ffn_up_exps.weight",1,8,232,76 70 185 224 124 118 210 59
25,"blk.25.ffn_down_exps.weight",1,8,232,76 70 185 224 124 118 210 59
26,"blk.26.ffn_gate_exps.weight",1,8,232,136 22 190 115 119 114 124 117
26,"blk.26.ffn_up_exps.weight",1,8,232,136 22 190 115 119 114 124 117
26,"blk.26.ffn_down_exps.weight",1,8,232,136 22 190 115 119 114 124 117
27,"blk.27.ffn_gate_exps.weight",1,8,232,166 35 0 178 182 124 194 199
27,"blk.27.ffn_up_exps.weight",1,8,232,166 35 0 178 182 124 194 199
27,"blk.27.ffn_down_exps.weight",1,8,232,166 35 0 178 182 124 194 199
0,"blk.0.ffn_gate_exps.weight",1,8,232,80 27 46 56 187 43 142 34
0,"blk.0.ffn_up_exps.weight",1,8,232,80 27 46 56 187 43 142 34
0,"blk.0.ffn_down_exps.weight",1,8,232,80 27 46 56 187 43 142 34
1,"blk.1.ffn_gate_exps.weight",1,8,232,220 127 105 159 116 198 209 150
1,"blk.1.ffn_up_exps.weight",1,8,232,220 127 105 159 116 198 209 150
1,"blk.1.ffn_down_exps.weight",1,8,232,220 127 105 159 116 198 209 150
2,"blk.2.ffn_gate_exps.weight",1,8,232,134 165 40 54 89 193 57 65
2,"blk.2.ffn_up_exps.weight",1,8,232,134 165 40 54 89 193 57 65
2,"blk.2.ffn_down_exps.weight",1,8,232,134 165 40 54 89 193 57 65
3,"blk.3.ffn_gate_exps.weight",1,8,232,23 82 146 65 127 174 104 178
3,"blk.3.ffn_up_exps.weight",1,8,232,23 82 146 65 127 174 104 178
3,"blk.3.ffn_down_exps.weight",1,8,232,23 82 146 65 127 174 104 178
4,"blk.4.ffn_gate_exps.weight",1,8,232,54 76 64 182 50 6 90 111
4,"blk.4.ffn_up_exps.weight",1,8,232,54 76 64 182 50 6 90 111
4,"blk.4.ffn_down_exps.weight",1,8,232,54 76 64 182 50 6 90 111
5,"blk.5.ffn_gate_exps.weight",1,8,232,146 14 101 126 231 120 35 193
5,"blk.5.ffn_up_exps.weight",1,8,232,146 14 101 126 231 120 35 193
5,"blk.5.ffn_down_exps.weight",1,8,232,146 14 101 126 231 120 35 193
6,"blk.6.ffn_gate_exps.weight",1,8,232,221 226 5 56 203 109 127 60
6,"blk.6.ffn_up_exps.weight",1,8,232,221 226 5 56 203 109 127 60
6,"blk.6.ffn_down_exps.weight",1,8,232,221 226 5 56 203 109 127 60
7,"blk.7.ffn_gate_exps.weight",1,8,232,127 77 225 31 91 194 60 10
7,"blk.7.ffn_up_exps.weight",1,8,232,127 77 225 31 91 194 60 10
7,"blk.7.ffn_down_exps.weight",1,8,232,127 77 225 31 91 194 60 10
8,"blk.8.ffn_gate_exps.weight",1,8,232,175 119 128 61 78 126 124 12
8,"blk.8.ffn_up_exps.weight",1,8,232,175 119 128 61 78 126 124 12
8,"blk.8.ffn_down_exps.weight",1,8,232,175 119 128 61 78 126 124 12
9,"blk.9.ffn_gate_exps.weight",1,8,232,147 81 199 162 219 14 133 140
9,"blk.9.ffn_up_exps.weight",1,8,232,147 81 199 162 219 14 133 140
9,"blk.9.ffn_down_exps.weight",1,8,232,147 81 199 162 219 14 133 140
10,"blk.10.ffn_gate_exps.weight",1,8,232,95 214 58 155 56 55 72 140
10,"blk.10.ffn_up_exps.weight",1,8,232,95 214 58 155 56 55 72 140
10,"blk.10.ffn_down_exps.weight",1,8,232,95 214 58 155 56 55 72 140
11,"blk.11.ffn_gate_exps.weight",1,8,232,144 210 59 131 51 218 140 216
11,"blk.11.ffn_up_exps.weight",1,8,232,144 210 59 131 51 218 140 216
11,"blk.11.ffn_down_exps.weight",1,8,232,144 210 59 131 51 218 140 216
12,"blk.12.ffn_gate_exps.weight",1,8,232,12 144 221 160 30 34 94 21
12,"blk.12.ffn_up_exps.weight",1,8,232,12 144 221 160 30 34 94 21
12,"blk.12.ffn_down_exps.weight",1,8,232,12 144 221 160 30 34 94 21
13,"blk.13.ffn_gate_exps.weight",1,8,232,158 140 50 53 88 163 36 104
13,"blk.13.ffn_up_exps.weight",1,8,232,158 140 50 53 88 163 36 104
13,"blk.13.ffn_down_exps.weight",1,8,232,158 140 50 53 88 163 36 104
14,"blk.14.ffn_gate_exps.weight",1,8,232,85 129 82 212 35 132 37 206
14,"blk.14.ffn_up_exps.weight",1,8,232,85 129 82 212 35 132 37 206
14,"blk.14.ffn_down_exps.weight",1,8,232,85 129 82 212 35 132 37 206
15,"blk.15.ffn_gate_exps.weight",1,8,232,59 55 188 102 194 228 23 85
15,"blk.15.ffn_up_exps.weight",1,8,232,59 55 188 102 194 228 23 85
15,"blk.15.ffn_down_exps.weight",1,8,232,59 55 188 102 194 228 23 85
16,"blk.16.ffn_gate_exps.weight",1,8,232,210 110 28 98 177 165 198 44
16,"blk.16.ffn_up_exps.weight",1,8,232,210 110 28 98 177 165 198 44
16,"blk.16.ffn_down_exps.weight",1,8,232,210 110 28 98 177 165 198 44
17,"blk.17.ffn_gate_exps.weight",1,8,232,142 79 140 63 229 159 115 1
17,"blk.17.ffn_up_exps.weight",1,8,232,142 79 140 63 229 159 115 1
17,"blk.17.ffn_down_exps.weight",1,8,232,142 79 140 63 229 159 115 1
18,"blk.18.ffn_gate_exps.weight",1,8,232,193 51 64 56 186 182 228 218
18,"blk.18.ffn_up_exps.weight",1,8,232,193 51 64 56 186 182 228 218
18,"blk.18.ffn_down_exps.weight",1,8,232,193 51 64 56 186 182 228 218
19,"blk.19.ffn_gate_exps.weight",1,8,232,157 23 164 99 3 162 173 50
19,"blk.19.ffn_up_exps.weight",1,8,232,157 23 164 99 3 162 173 50
19,"blk.19.ffn_down_exps.weight",1,8,232,157 23 164 99 3 162 173 50
20,"blk.20.ffn_gate_exps.weight",1,8,232,96 137 111 151 45 22 16 106
20,"blk.20.ffn_up_exps.weight",1,8,232,96 137 111 151 45 22 16 106
20,"blk.20.ffn_down_exps.weight",1,8,232,96 137 111 151 45 22 16 106
21,"blk.21.ffn_gate_exps.weight",1,8,232,110 66 121 27 153 127 134 211
21,"blk.21.ffn_up_exps.weight",1,8,232,110 66 121 27 153 127 134 211
21,"blk.21.ffn_down_exps.weight",1,8,232,110 66 121 27 153 127 134 211
22,"blk.22.ffn_gate_exps.weight",1,8,232,41 228 106 27 23 71 142 166
22,"blk.22.ffn_up_exps.weight",1,8,232,41 228 106 27 23 71 142 166
22,"blk.22.ffn_down_exps.weight",1,8,232,41 228 106 27 23 71 142 166
23,"blk.23.ffn_gate_exps.weight",1,8,232,23 213 91 22 226 74 100 182
23,"blk.23.ffn_up_exps.weight",1,8,232,23 213 91 22 226 74 100 182
23,"blk.23.ffn_down_exps.weight",1,8,232,23 213 91 22 226 74 100 182
24,"blk.24.ffn_gate_exps.weight",1,8,232,114 78 175 62 29 81 213 204
24,"blk.24.ffn_up_exps.weight",1,8,232,114 78 175 62 29 81 213 204
24,"blk.24.ffn_down_exps.weight",1,8,232,114 78 175 62 29 81 213 204
25,"blk.25.ffn_gate_exps.weight",1,8,232,53 31 59 124 155 224 0 103
25,"blk.25.ffn_up_exps.weight",1,8,232,53 31 59 124 155 224 0 103
25,"blk.25.ffn_down_exps.weight",1,8,232,53 31 59 124 155 224 0 103
26,"blk.26.ffn_gate_exps.weight",1,8,232,39 140 206 117 95 201 225 141
26,"blk.26.ffn_up_exps.weight",1,8,232,39 140 206 117 95 201 225 141
26,"blk.26.ffn_down_exps.weight",1,8,232,39 140 206 117 95 201 225 141
27,"blk.27.ffn_gate_exps.weight",1,8,232,199 184 80 173 63 46 39 166
27,"blk.27.ffn_up_exps.weight",1,8,232,199 184 80 173 63 46 39 166
27,"blk.27.ffn_down_exps.weight",1,8,232,199 184 80 173 63 46 39 166
0,"blk.0.ffn_gate_exps.weight",1,8,232,135 52 111 22 10 7 174 199
0,"blk.0.ffn_up_exps.weight",1,8,232,135 52 111 22 10 7 174 199
0,"blk.0.ffn_down_exps.weight",1,8,232,135 52 111 22 10 7 174 199
1,"blk.1.ffn_gate_exps.weight",1,8,232,213 137 69 65 198 229 11 225
1,"blk.1.ffn_up_exps.weight",1,8,232,213 137 69 65 198 229 11 225
1,"blk.1.ffn_down_exps.weight",1,8,232,213 137 69 65 198 229 11 225
2,"blk.2.ffn_gate_exps.weight",1,8,232,29 191 4 224 42 57 217 58
2,"blk.2.ffn_up_exps.weight",1,8,232,29 191 4 224 42 57 217 58
2,"blk.2.ffn_down_exps.weight",1,8,232,29 191 4 224 42 57 217 58
3,"blk.3.ffn_gate_exps.weight",1,8,232,186 72 228 132 32 67 18 225
3,"blk.3.ffn_up_exps.weight",1,8,232,186 72 228 132 32 67 18 225
3,"blk.3.ffn_down_exps.weight",1,8,232,186 72 228 132 32 67 18 225
4,"blk.4.ffn_gate_exps.weight",1,8,232,29 79 36 6 168 9 194 196
4,"blk.4.ffn_up_exps.weight",1,8,232,29 79 36 6 168 9 194 196
4,"blk.4.ffn_down_exps.weight",1,8,232,29 79 36 6 168 9 194 196
5,"blk.5.ffn_gate_exps.weight",1,8,232,41 176 50 104 7 129 33 111
5,"blk.5.ffn_up_exps.weight",1,8,232,41 176 50 104 7 129 33 111
5,"blk.5.ffn_down_exps.weight",1,8,232,41 176 50 104 7 129 33 111
6,"blk.6.ffn_gate_exps.weight",1,8,232,184 80 10 147 127 24 129 210
6,"blk.6.ffn_up_exps.weight",1,8,232,184 80 10 147 127 24 129 210
6,"blk.6.ffn_down_exps.weight",1,8,232,184 80 10 147 127 24 129 210
7,"blk.7.ffn_gate_exps.weight",1,8,232,94 110 115 88 176 151 27 76
